Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,999999,-,-,-,31.77,35.22,2,761,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2019,12,1,7,30,11.3,0.47000000000000003,0.101,0.67,53,430,122,0,0,5.6000000000000005,53,430,0,122,0.271,68,80.67,0.91,0.17,936,1,33,1.2000000000000002
2019,12,1,8,30,14.200000000000001,0.48,0.101,0.67,81,679,306,0,0,5.300000000000001,81,679,0,306,0.271,54.93,70.64,0.91,0.17,936,1.1,98,1.4000000000000001
2019,12,1,9,30,17.1,0.49,0.101,0.67,96,793,465,0,0,5,96,793,0,465,0.271,44.78,62.25,0.92,0.17,936,1.1,343,1.7000000000000002
2019,12,1,10,30,19.1,0.52,0.1,0.67,104,849,575,0,0,4.7,104,849,0,575,0.273,38.76,56.300000000000004,0.92,0.17,935,1.1,328,2.3000000000000003
2019,12,1,11,30,20,0.58,0.108,0.67,110,861,621,0,0,5,110,861,0,621,0.274,37.31,53.620000000000005,0.92,0.17,935,1.1,316,2.8000000000000003
2019,12,1,12,30,20.400000000000002,0.63,0.10300000000000001,0.67,106,857,601,0,0,5.6000000000000005,106,857,0,601,0.274,38.01,54.7,0.92,0.17,934,1.2000000000000002,310,3.3000000000000003
2019,12,1,13,30,20.1,0.6900000000000001,0.098,0.67,98,824,518,0,0,6.5,98,824,0,518,0.275,41.230000000000004,59.34,0.93,0.17,934,1.3,308,3.7
2019,12,1,14,30,19.3,0.72,0.108,0.67,89,730,377,0,1,7.6000000000000005,89,730,0,377,0.277,46.65,66.8,0.93,0.17,934,1.3,307,3.9000000000000004
2019,12,1,15,30,17.6,0.77,0.1,0.67,66,570,201,0,0,8.8,66,570,0,201,0.279,56.26,76.21000000000001,0.9400000000000001,0.17,935,1.4000000000000001,305,3.5
2019,12,1,16,30,15.100000000000001,0.8300000000000001,0.091,0.67,23,177,33,0,0,10.100000000000001,23,177,0,33,0.28200000000000003,72.06,86.83,0.9400000000000001,0.17,935,1.5,303,2.5
2019,12,1,17,30,13.3,0.89,0.081,0.67,0,0,0,0,0,11.200000000000001,0,0,0,0,0.28300000000000003,87.03,98.67,0.9400000000000001,0.17,935,1.5,296,1.9000000000000001
2019,12,1,18,30,12.700000000000001,0.9500000000000001,0.077,0.67,0,0,0,0,0,11.700000000000001,0,0,0,0,0.28300000000000003,93.7,110.87,0.9500000000000001,0.17,936,1.6,284,1.6
2019,12,1,19,30,12.3,1,0.08,0.67,0,0,0,0,0,12,0,0,0,0,0.28400000000000003,97.73,123.42,0.96,0.17,936,1.6,273,1.5
2019,12,1,20,30,12.100000000000001,1.04,0.083,0.67,0,0,0,0,0,12.100000000000001,0,0,0,0,0.28600000000000003,100,136.14000000000001,0.96,0.17,936,1.6,267,1.5
2019,12,1,21,30,11.700000000000001,1.07,0.08600000000000001,0.67,0,0,0,0,0,11.700000000000001,0,0,0,0,0.28700000000000003,100,148.82,0.96,0.17,936,1.7000000000000002,264,1.5
2019,12,1,22,30,11.200000000000001,1.08,0.091,0.67,0,0,0,0,1,11.200000000000001,0,0,0,0,0.28800000000000003,100,160.94,0.96,0.17,936,1.7000000000000002,265,1.5
2019,12,1,23,30,11,1.08,0.095,0.67,0,0,0,0,0,11,0,0,0,0,0.289,100,169.66,0.96,0.17,936,1.8,269,1.6
2019,12,2,0,30,11,1.05,0.097,0.67,0,0,0,0,3,11,0,0,0,0,0.28800000000000003,100,165.62,0.97,0.17,936,1.8,276,1.8
2019,12,2,1,30,11,1.01,0.095,0.67,0,0,0,0,0,11,0,0,0,0,0.28600000000000003,100,154.29,0.97,0.17,936,1.8,282,1.9000000000000001
2019,12,2,2,30,11.100000000000001,0.99,0.098,0.67,0,0,0,0,4,11.100000000000001,0,0,0,0,0.28300000000000003,100,141.75,0.97,0.18,935,1.8,290,2
2019,12,2,3,30,11.3,0.9400000000000001,0.1,0.67,0,0,0,0,4,11.3,0,0,0,0,0.281,100,129.01,0.97,0.18,935,1.8,298,2.2
2019,12,2,4,30,11.5,0.85,0.093,0.67,0,0,0,0,0,11.5,0,0,0,0,0.279,100,116.37,0.97,0.18,936,1.7000000000000002,304,2.4000000000000004
2019,12,2,5,30,11.4,0.84,0.08600000000000001,0.67,0,0,0,0,1,11.4,0,0,0,0,0.277,100,104,0.96,0.18,936,1.5,308,2.4000000000000004
2019,12,2,6,30,11.4,0.78,0.077,0.67,0,0,0,0,1,11.4,0,0,0,0,0.276,100,92.10000000000001,0.96,0.18,937,1.3,308,2.4000000000000004
2019,12,2,7,30,13.5,0.72,0.07200000000000001,0.67,47,495,126,0,0,11.8,47,495,0,126,0.276,89.74,80.84,0.9500000000000001,0.18,937,1.1,307,3
2019,12,2,8,30,15.8,0.7000000000000001,0.07100000000000001,0.67,71,738,314,0,0,10.4,71,738,0,314,0.276,70.17,70.81,0.9500000000000001,0.18,937,1,306,3.8000000000000003
2019,12,2,9,30,17.3,0.7000000000000001,0.07100000000000001,0.67,84,843,474,0,1,8.3,84,843,0,474,0.276,55.61,62.43,0.9500000000000001,0.18,938,1,306,4.2
2019,12,2,10,30,18.2,0.72,0.069,0.67,90,892,582,0,3,7.7,155,0,0,155,0.276,50.38,56.47,0.9400000000000001,0.18,937,1.1,307,4.2
2019,12,2,11,30,18.7,0.74,0.068,0.67,92,911,630,0,3,7.800000000000001,281,12,0,288,0.276,48.97,53.78,0.9400000000000001,0.18,937,1.1,309,4.3
2019,12,2,12,30,18.8,0.77,0.065,0.67,89,909,613,0,2,7.9,347,96,0,403,0.276,49.25,54.83,0.9400000000000001,0.18,937,1.1,311,4.4
2019,12,2,13,30,18.5,0.81,0.061,0.67,82,881,530,0,1,8,82,881,0,530,0.276,50.52,59.44,0.9400000000000001,0.18,937,1.1,312,4.4
2019,12,2,14,30,17.7,0.85,0.06,0.67,72,810,391,0,3,8,183,12,0,188,0.276,53.02,66.86,0.9400000000000001,0.18,937,1.1,315,4.2
2019,12,2,15,30,16.3,0.89,0.058,0.67,55,660,212,0,1,7.9,55,660,0,212,0.277,57.620000000000005,76.25,0.9400000000000001,0.18,937,1.1,319,3.6
2019,12,2,16,30,13.8,0.9500000000000001,0.057,0.67,21,262,36,0,0,8.200000000000001,21,262,0,36,0.278,68.89,86.84,0.9400000000000001,0.18,938,1,324,2.3000000000000003
2019,12,2,17,30,11.9,1,0.055,0.67,0,0,0,0,0,8.3,0,0,0,0,0.279,78.52,98.67,0.9400000000000001,0.18,939,1,329,1.9000000000000001
2019,12,2,18,30,11.100000000000001,1.04,0.054,0.67,0,0,0,0,0,8.3,0,0,0,0,0.278,82.85000000000001,110.86,0.9400000000000001,0.18,939,1,334,1.6
2019,12,2,19,30,10.4,1.07,0.054,0.67,0,0,0,0,0,8.3,0,0,0,0,0.277,86.57000000000001,123.4,0.9400000000000001,0.18,939,1,337,1.4000000000000001
2019,12,2,20,30,10,1.09,0.055,0.67,0,0,0,0,0,8.200000000000001,0,0,0,0,0.276,88.28,136.12,0.9400000000000001,0.18,939,1,340,1.3
2019,12,2,21,30,9.700000000000001,1.1,0.056,0.67,0,0,0,0,0,8.1,0,0,0,0,0.275,89.5,148.81,0.9400000000000001,0.18,939,1,342,1.3
2019,12,2,22,30,9.700000000000001,1.11,0.058,0.67,0,0,0,0,0,8,0,0,0,0,0.274,89.06,160.96,0.9400000000000001,0.18,939,1,342,1.3
2019,12,2,23,30,9.5,1.11,0.061,0.67,0,0,0,0,0,8,0,0,0,0,0.273,90.2,169.78,0.9400000000000001,0.18,940,1,341,1.3
2019,12,3,0,30,9.4,1.12,0.063,0.67,0,0,0,0,1,8,0,0,0,0,0.273,90.71000000000001,165.79,0.9400000000000001,0.18,940,1,345,1.2000000000000002
2019,12,3,1,30,9.3,1.12,0.065,0.67,0,0,0,0,0,7.9,0,0,0,0,0.273,91.19,154.43,0.9400000000000001,0.18,940,1,351,1.2000000000000002
2019,12,3,2,30,9.1,1.1300000000000001,0.067,0.67,0,0,0,0,0,7.9,0,0,0,0,0.273,92.36,141.89000000000001,0.9400000000000001,0.17,940,1,271,1.1
2019,12,3,3,30,9,1.1500000000000001,0.069,0.67,0,0,0,0,0,7.9,0,0,0,0,0.273,92.99,129.15,0.9400000000000001,0.17,940,1,10,1.1
2019,12,3,4,30,8.9,1.16,0.069,0.67,0,0,0,0,1,7.9,0,0,0,0,0.273,93.53,116.51,0.9400000000000001,0.17,940,1.1,19,1
2019,12,3,5,30,8.700000000000001,1.18,0.073,0.67,0,0,0,0,1,7.9,0,0,0,0,0.273,94.73,104.15,0.9500000000000001,0.17,940,1.1,36,0.9
2019,12,3,6,30,8.9,1.2,0.075,0.67,0,0,0,0,0,7.9,0,0,0,0,0.273,93.41,92.26,0.9500000000000001,0.17,940,1.1,60,0.9
2019,12,3,7,30,10.5,1.22,0.074,0.67,45,507,124,1,3,8.1,31,0,1,31,0.272,84.9,81,0.9500000000000001,0.17,940,1.1,84,0.9
2019,12,3,8,30,13,1.25,0.076,0.67,70,737,310,0,3,7.9,103,0,0,103,0.272,71.15,70.98,0.9500000000000001,0.17,940,1.1,87,0.9
2019,12,3,9,30,15.100000000000001,1.27,0.076,0.67,83,841,470,0,3,7,214,12,0,220,0.272,58.38,62.6,0.9500000000000001,0.17,940,1.1,66,0.5
2019,12,3,10,30,16.3,1.31,0.07200000000000001,0.67,88,895,580,0,0,6.6000000000000005,88,895,0,580,0.272,52.54,56.64,0.9400000000000001,0.17,939,1.1,126,0.5
2019,12,3,11,30,17.1,1.29,0.073,0.67,91,912,628,0,0,6.300000000000001,91,912,0,628,0.273,48.97,53.93,0.9400000000000001,0.17,939,1.1,343,0.5
2019,12,3,12,30,17.6,1.31,0.07200000000000001,0.67,89,907,610,0,0,6.1000000000000005,89,907,0,610,0.274,46.87,54.96,0.9400000000000001,0.17,938,1.1,315,1
2019,12,3,13,30,17.7,1.33,0.07100000000000001,0.67,84,875,527,0,0,6,84,875,0,527,0.276,46.37,59.53,0.9400000000000001,0.17,938,1.1,311,1.4000000000000001
2019,12,3,14,30,17.3,1.25,0.092,0.67,81,772,384,0,3,6,184,11,0,188,0.277,47.300000000000004,66.92,0.9400000000000001,0.17,938,1.1,311,1.8
2019,12,3,15,30,16.1,1.24,0.091,0.67,62,611,206,0,3,6.2,32,0,0,32,0.278,51.800000000000004,76.28,0.9400000000000001,0.17,938,1.1,314,1.7000000000000002
2019,12,3,16,30,13.9,1.23,0.088,0.67,22,215,34,7,3,7.1000000000000005,16,0,7,16,0.279,63.61,86.85000000000001,0.9400000000000001,0.17,938,1.1,319,1.2000000000000002
2019,12,3,17,30,12.4,1.23,0.08600000000000001,0.67,0,0,0,0,3,7,0,0,0,0,0.28,69.81,98.67,0.9400000000000001,0.17,939,1.1,324,1.2000000000000002
2019,12,3,18,30,11.600000000000001,1.24,0.08,0.67,0,0,0,0,1,6.9,0,0,0,0,0.281,72.94,110.84,0.9400000000000001,0.17,939,1.1,328,1.2000000000000002
2019,12,3,19,30,11.200000000000001,1.24,0.075,0.67,0,0,0,0,0,6.800000000000001,0,0,0,0,0.281,74.37,123.37,0.9400000000000001,0.17,939,1.1,333,1.1
2019,12,3,20,30,11,1.24,0.07100000000000001,0.67,0,0,0,0,1,6.7,0,0,0,0,0.281,74.91,136.09,0.93,0.17,939,1.1,337,1.1
2019,12,3,21,30,10.9,1.23,0.068,0.67,0,0,0,0,0,6.6000000000000005,0,0,0,0,0.281,75.01,148.79,0.93,0.17,939,1.1,340,0.9
2019,12,3,22,30,10.700000000000001,1.22,0.064,0.67,0,0,0,0,0,6.6000000000000005,0,0,0,0,0.281,75.61,160.96,0.93,0.17,939,1,342,0.8
2019,12,3,23,30,10.600000000000001,1.21,0.062,0.67,0,0,0,0,0,6.5,0,0,0,0,0.281,75.81,169.89000000000001,0.92,0.17,939,1,340,0.8
2019,12,4,0,30,10.4,1.21,0.06,0.67,0,0,0,0,0,6.5,0,0,0,0,0.281,76.72,165.96,0.92,0.17,939,1.1,333,0.8
2019,12,4,1,30,10.200000000000001,1.19,0.058,0.67,0,0,0,0,1,6.5,0,0,0,0,0.281,77.82000000000001,154.58,0.92,0.17,939,1.1,329,0.8
2019,12,4,2,30,10,1.19,0.058,0.67,0,0,0,0,0,6.5,0,0,0,0,0.28,79.02,142.03,0.93,0.18,939,1.1,327,0.9
2019,12,4,3,30,9.9,1.19,0.058,0.67,0,0,0,1,0,6.5,0,0,1,0,0.279,79.61,129.29,0.93,0.18,939,1.1,332,0.8
2019,12,4,4,30,9.8,1.18,0.058,0.67,0,0,0,0,3,6.5,0,0,0,0,0.279,80.09,116.66,0.93,0.18,939,1.1,341,0.8
2019,12,4,5,30,9.600000000000001,1.19,0.06,0.67,0,0,0,0,3,6.5,0,0,0,0,0.279,81.11,104.3,0.9400000000000001,0.18,939,1.2000000000000002,267,0.7000000000000001
2019,12,4,6,30,9.700000000000001,1.2,0.061,0.67,0,0,0,0,3,6.5,0,0,0,0,0.279,80.67,92.41,0.9400000000000001,0.18,940,1.2000000000000002,39,0.6000000000000001
2019,12,4,7,30,11.200000000000001,1.21,0.06,0.67,42,525,122,0,3,6.800000000000001,5,0,0,5,0.279,74.42,81.16,0.93,0.18,940,1.2000000000000002,101,0.5
2019,12,4,8,30,13.8,1.23,0.06,0.67,64,755,308,0,3,6.800000000000001,62,0,0,62,0.279,62.67,71.15,0.93,0.18,940,1.2000000000000002,182,0.6000000000000001
2019,12,4,9,30,16,1.25,0.06,0.67,76,856,467,0,3,6.800000000000001,223,20,0,232,0.279,54.45,62.77,0.93,0.18,940,1.2000000000000002,295,0.4
2019,12,4,10,30,17.3,1.27,0.057,0.67,81,907,578,0,3,6.7,331,127,0,400,0.279,49.74,56.800000000000004,0.93,0.18,940,1.2000000000000002,288,0.6000000000000001
2019,12,4,11,30,18.1,1,0.093,0.67,101,881,618,0,3,6.4,317,50,0,346,0.279,46.2,54.07,0.9400000000000001,0.18,939,1.2000000000000002,291,0.9
2019,12,4,12,30,18.6,1.02,0.08600000000000001,0.67,97,883,602,0,2,6.1000000000000005,342,83,0,389,0.279,43.94,55.07,0.9400000000000001,0.18,938,1.2000000000000002,297,1.2000000000000002
2019,12,4,13,30,18.6,1.03,0.08,0.67,89,855,521,1,0,5.9,89,855,1,521,0.279,43.47,59.620000000000005,0.9400000000000001,0.18,938,1.2000000000000002,303,1.5
2019,12,4,14,30,18.1,1,0.08600000000000001,0.67,81,774,384,0,3,5.9,185,12,0,190,0.278,44.71,66.97,0.9400000000000001,0.18,938,1.1,307,1.5
2019,12,4,15,30,16.8,1.01,0.082,0.67,60,618,207,0,3,6.2,48,0,0,48,0.278,49.44,76.31,0.9400000000000001,0.18,938,1.1,309,1.4000000000000001
2019,12,4,16,30,14.200000000000001,1.02,0.079,0.67,22,216,34,0,1,7.2,22,216,0,34,0.278,62.96,86.86,0.9400000000000001,0.18,938,1.1,312,1.1
2019,12,4,17,30,12.600000000000001,1.02,0.076,0.67,0,0,0,0,1,7.300000000000001,0,0,0,0,0.279,70,98.66,0.9400000000000001,0.18,939,1.1,315,1.2000000000000002
2019,12,4,18,30,12,1.02,0.073,0.67,0,0,0,0,0,7.6000000000000005,0,0,0,0,0.28,74.35000000000001,110.82000000000001,0.93,0.18,939,1.1,318,1.2000000000000002
2019,12,4,19,30,11.5,1.02,0.07,0.67,0,0,0,0,0,7.800000000000001,0,0,0,0,0.28,77.82000000000001,123.35000000000001,0.93,0.18,939,1.1,316,1.1
2019,12,4,20,30,11.200000000000001,1.02,0.067,0.67,0,0,0,0,0,7.9,0,0,0,0,0.28,80.28,136.06,0.93,0.18,939,1.1,308,1.1
2019,12,4,21,30,10.8,1.01,0.066,0.67,0,0,0,0,0,8.1,0,0,0,0,0.28,83.63,148.76,0.93,0.18,939,1.1,298,1.1
2019,12,4,22,30,10.600000000000001,1,0.064,0.67,0,0,0,0,0,8.3,0,0,0,0,0.279,85.93,160.96,0.93,0.18,939,1.1,299,1
2019,12,4,23,30,10.5,0.99,0.061,0.67,0,0,0,0,0,8.5,0,0,0,0,0.279,87.41,169.99,0.93,0.18,939,1.1,310,0.9
2019,12,5,0,30,10.200000000000001,0.98,0.059000000000000004,0.67,0,0,0,0,0,8.6,0,0,0,0,0.279,89.63,166.12,0.93,0.18,939,1.1,316,0.9
2019,12,5,1,30,9.9,0.96,0.058,0.67,0,0,0,0,0,8.6,0,0,0,0,0.279,91.64,154.73,0.93,0.18,939,1.1,315,0.9
2019,12,5,2,30,9.700000000000001,0.9500000000000001,0.058,0.67,0,0,0,1,0,8.6,0,0,1,0,0.279,93.08,142.17000000000002,0.93,0.17,939,1.1,311,0.9
2019,12,5,3,30,9.5,0.9400000000000001,0.058,0.67,0,0,0,0,0,8.700000000000001,0,0,0,0,0.28,94.76,129.43,0.93,0.17,939,1.1,303,0.9
2019,12,5,4,30,9.4,0.9400000000000001,0.057,0.67,0,0,0,0,0,8.8,0,0,0,0,0.281,96.02,116.8,0.93,0.17,939,1.2000000000000002,289,0.8
2019,12,5,5,30,9.200000000000001,0.93,0.059000000000000004,0.67,0,0,0,0,0,8.9,0,0,0,0,0.281,97.99000000000001,104.45,0.93,0.17,940,1.2000000000000002,256,0.8
2019,12,5,6,30,9.4,0.89,0.061,0.67,0,0,0,0,0,9,0,0,0,0,0.281,97.3,92.56,0.93,0.17,940,1.2000000000000002,219,0.8
2019,12,5,7,30,11.100000000000001,0.86,0.063,0.67,42,498,118,0,0,9.200000000000001,42,498,0,118,0.281,87.97,81.31,0.93,0.17,940,1.3,212,0.9
2019,12,5,8,30,13.700000000000001,0.85,0.064,0.67,66,731,300,0,0,9.700000000000001,66,731,0,300,0.28,76.60000000000001,71.31,0.93,0.17,940,1.4000000000000001,225,1.3
2019,12,5,9,30,16,0.86,0.063,0.67,78,838,459,0,2,9.9,249,36,0,265,0.28,67.07000000000001,62.93,0.93,0.17,940,1.4000000000000001,244,1.6
2019,12,5,10,30,17.5,0.9,0.061,0.67,84,888,568,0,0,9.9,84,888,0,568,0.279,61.120000000000005,56.95,0.9400000000000001,0.17,939,1.5,258,2
2019,12,5,11,30,18.3,0.92,0.077,0.67,94,884,611,0,0,10.100000000000001,94,884,0,611,0.278,58.9,54.21,0.96,0.17,938,1.6,269,2.7
2019,12,5,12,30,18.6,0.9,0.08,0.67,94,871,592,0,1,10.600000000000001,94,871,0,592,0.278,59.480000000000004,55.18,0.96,0.17,938,1.7000000000000002,275,3.3000000000000003
2019,12,5,13,30,18.3,0.8200000000000001,0.081,0.67,90,831,509,0,3,10.9,229,11,0,235,0.279,62.08,59.69,0.96,0.17,938,1.8,277,3.8000000000000003
2019,12,5,14,30,17.7,0.79,0.091,0.67,83,739,371,0,3,11.200000000000001,93,0,0,93,0.28,65.89,67.02,0.96,0.17,937,1.8,277,4
2019,12,5,15,30,16.6,0.77,0.097,0.67,65,562,198,0,0,11.600000000000001,65,562,0,198,0.28200000000000003,72.43,76.33,0.97,0.17,937,1.8,276,3.6
2019,12,5,16,30,14.700000000000001,0.73,0.1,0.67,23,148,32,0,0,12.3,23,148,0,32,0.28500000000000003,85.72,86.86,0.97,0.17,938,1.9000000000000001,274,2.7
2019,12,5,17,30,13.600000000000001,0.73,0.11,0.67,0,0,0,0,3,13,0,0,0,0,0.28800000000000003,96.35000000000001,98.64,0.97,0.17,938,1.9000000000000001,275,2.6
2019,12,5,18,30,13.3,0.72,0.112,0.67,0,0,0,0,3,13.3,0,0,0,0,0.29,100,110.79,0.97,0.17,938,1.9000000000000001,280,2.6
2019,12,5,19,30,13,0.7000000000000001,0.10400000000000001,0.67,0,0,0,0,3,13,0,0,0,0,0.293,100,123.31,0.96,0.17,938,1.9000000000000001,288,2.6
2019,12,5,20,30,12.700000000000001,0.74,0.1,0.67,0,0,0,0,0,12.700000000000001,0,0,0,0,0.295,100,136.03,0.96,0.17,938,1.8,294,2.6
2019,12,5,21,30,12.3,0.78,0.093,0.67,0,0,0,0,0,12.3,0,0,0,0,0.297,100,148.73,0.96,0.17,938,1.7000000000000002,296,2.6
2019,12,5,22,30,11.9,0.77,0.089,0.67,0,0,0,0,0,11.9,0,0,0,0,0.299,100,160.95000000000002,0.9500000000000001,0.17,938,1.6,296,2.6
2019,12,5,23,30,11.700000000000001,0.8,0.095,0.67,0,0,0,0,0,11.700000000000001,0,0,0,0,0.301,100,170.08,0.96,0.17,938,1.5,297,2.6
2019,12,6,0,30,11.5,0.81,0.092,0.67,0,0,0,0,3,11.5,0,0,0,0,0.304,100,166.27,0.9500000000000001,0.17,938,1.4000000000000001,298,2.7
2019,12,6,1,30,11.3,0.79,0.081,0.67,0,0,0,0,0,11.3,0,0,0,0,0.305,100,154.87,0.9500000000000001,0.17,938,1.3,301,2.6
2019,12,6,2,30,11.100000000000001,0.8300000000000001,0.081,0.67,0,0,0,0,1,11.100000000000001,0,0,0,0,0.306,100,142.3,0.9500000000000001,0.17,938,1.3,304,2.5
2019,12,6,3,30,10.8,0.86,0.077,0.67,0,0,0,0,1,10.8,0,0,0,0,0.307,100,129.57,0.9500000000000001,0.17,938,1.2000000000000002,307,2.4000000000000004
2019,12,6,4,30,10.600000000000001,0.84,0.068,0.67,0,0,0,0,4,10.5,0,0,0,0,0.309,99.34,116.94,0.9400000000000001,0.17,938,1.2000000000000002,310,2.2
2019,12,6,5,30,10.4,0.9,0.07,0.67,0,0,0,0,3,10.200000000000001,0,0,0,0,0.309,98.46000000000001,104.59,0.9500000000000001,0.17,939,1.2000000000000002,311,2
2019,12,6,6,30,10.700000000000001,0.9400000000000001,0.07100000000000001,0.67,0,0,0,0,0,10,0,0,0,0,0.31,95.32000000000001,92.71000000000001,0.9500000000000001,0.17,939,1.2000000000000002,310,1.9000000000000001
2019,12,6,7,30,12.200000000000001,0.93,0.066,0.67,43,491,116,0,0,10.100000000000001,43,491,0,116,0.311,86.8,81.46000000000001,0.9500000000000001,0.17,939,1.2000000000000002,309,2.3000000000000003
2019,12,6,8,30,13.9,0.97,0.069,0.67,67,729,299,0,0,9.200000000000001,67,729,0,299,0.313,73.27,71.46000000000001,0.9500000000000001,0.17,940,1.2000000000000002,307,3
2019,12,6,9,30,15.200000000000001,0.97,0.07,0.67,81,834,458,0,1,7.9,81,834,0,458,0.315,61.77,63.08,0.9500000000000001,0.17,940,1.2000000000000002,307,3.4000000000000004
2019,12,6,10,30,15.9,0.96,0.068,0.67,87,887,569,0,3,7.2,275,36,0,294,0.317,56.34,57.1,0.9500000000000001,0.17,939,1.2000000000000002,306,3.6
2019,12,6,11,30,16.3,0.9500000000000001,0.107,0.67,108,862,610,0,4,6.9,70,0,0,70,0.319,53.68,54.34,0.96,0.17,939,1.2000000000000002,305,3.8000000000000003
2019,12,6,12,30,16.3,0.9500000000000001,0.096,0.67,101,864,593,0,2,6.7,347,139,0,426,0.32,53.01,55.29,0.96,0.17,938,1.3,305,4
2019,12,6,13,30,16.1,0.93,0.085,0.67,91,841,515,0,3,6.7,254,29,0,269,0.321,53.5,59.76,0.9500000000000001,0.17,938,1.3,307,4.1000000000000005
2019,12,6,14,30,15.5,0.9400000000000001,0.101,0.67,86,742,375,0,2,6.7,191,14,0,197,0.322,55.82,67.06,0.96,0.17,938,1.3,309,4
2019,12,6,15,30,14.3,0.96,0.096,0.67,64,583,201,0,1,6.9,64,583,0,201,0.324,61.230000000000004,76.34,0.9500000000000001,0.17,938,1.3,314,3.5
2019,12,6,16,30,12.3,0.98,0.089,0.67,23,192,33,0,0,7.800000000000001,23,192,0,33,0.325,73.89,86.86,0.9500000000000001,0.17,938,1.3,325,2.4000000000000004
2019,12,6,17,30,10.8,1.03,0.08600000000000001,0.67,0,0,0,0,1,8.200000000000001,0,0,0,0,0.324,84.08,98.62,0.9500000000000001,0.17,939,1.2000000000000002,338,1.9000000000000001
2019,12,6,18,30,10,1.07,0.084,0.67,0,0,0,0,3,8.200000000000001,0,0,0,0,0.323,88.79,110.76,0.9500000000000001,0.17,939,1.2000000000000002,349,1.7000000000000002
2019,12,6,19,30,9.4,1.09,0.083,0.67,0,0,0,0,0,8.200000000000001,0,0,0,0,0.322,92.12,123.28,0.9500000000000001,0.17,939,1.2000000000000002,267,1.5
2019,12,6,20,30,9,1.12,0.08600000000000001,0.67,0,0,0,0,0,8,0,0,0,0,0.321,93.75,135.99,0.9500000000000001,0.17,939,1.2000000000000002,2,1.4000000000000001
2019,12,6,21,30,8.700000000000001,1.1400000000000001,0.089,0.67,0,0,0,0,0,7.9,0,0,0,0,0.319,94.74,148.69,0.9500000000000001,0.17,939,1.2000000000000002,2,1.3
2019,12,6,22,30,8.4,1.1500000000000001,0.091,0.67,0,0,0,0,3,7.800000000000001,0,0,0,0,0.318,96.08,160.94,0.9500000000000001,0.17,939,1.2000000000000002,89,1.2000000000000002
2019,12,6,23,30,8.1,1.16,0.096,0.67,0,0,0,0,4,7.800000000000001,0,0,0,0,0.316,97.86,170.17000000000002,0.9500000000000001,0.17,939,1.3,356,1.2000000000000002
2019,12,7,0,30,7.7,1.16,0.101,0.67,0,0,0,0,4,7.7,0,0,0,0,0.314,100,166.43,0.96,0.17,939,1.3,354,1.3
2019,12,7,1,30,7.5,1.1500000000000001,0.106,0.67,0,0,0,0,4,7.5,0,0,0,0,0.312,100,155.01,0.96,0.17,939,1.3,354,1.4000000000000001
2019,12,7,2,30,7.300000000000001,1.16,0.112,0.67,0,0,0,0,0,7.300000000000001,0,0,0,0,0.31,100,142.44,0.96,0.17,938,1.3,355,1.4000000000000001
2019,12,7,3,30,7.2,1.17,0.12,0.67,0,0,0,0,0,7.2,0,0,0,0,0.308,100,129.71,0.96,0.17,938,1.3,356,1.4000000000000001
2019,12,7,4,30,7.2,1.17,0.129,0.67,0,0,0,0,3,7.2,0,0,0,0,0.306,100,117.08,0.96,0.17,938,1.3,358,1.3
2019,12,7,5,30,7.2,1.18,0.14400000000000002,0.67,0,0,0,0,4,7.2,0,0,0,0,0.307,100,104.73,0.96,0.17,938,1.2000000000000002,358,1.2000000000000002
2019,12,7,6,30,7.6000000000000005,1.19,0.157,0.67,0,0,0,0,0,7.6000000000000005,0,0,0,0,0.309,100,92.86,0.96,0.17,939,1.2000000000000002,354,1.2000000000000002
2019,12,7,7,30,9.4,1.2,0.168,0.67,55,337,104,0,4,8.5,4,0,0,4,0.311,94.06,81.61,0.96,0.17,940,1.2000000000000002,348,1.6
